sequence,label
"[0.24842511966839176, 0.24842511966839176, 0.24842511966839176, 0.24842511966839176]",0
"[0.5611438489869175, 0.5611438489869175, 0.5611438489869174, 0.5611438489869175]",1
"[0.5906080834037852, 0.5906080834037852, 0.5906080834037852, 0.5906080834037852]",1
"[0.32580933959479624, 0.3258093395947962, 0.32580933959479624, 0.3258093395947962]",0
"[0.713418999377372, 0.713418999377372, 0.713418999377372, 0.7134189993773721]",1
"[0.9932346406863614, 0.9932346406863614, 0.9932346406863614, 0.9932346406863615]",1
"[0.07290982157228251, 0.07290982157228251, 0.07290982157228251, 0.07290982157228251]",0
"[0.825724694939346, 0.825724694939346, 0.825724694939346, 0.8257246949393461]",0
"[0.5459816375188385, 0.5459816375188385, 0.5459816375188384, 0.5459816375188385]",1
"[0.775256744490532, 0.775256744490532, 0.775256744490532, 0.7752567444905321]",0
"[0.21388841904688946, 0.2138884190468895, 0.2138884190468895, 0.21388841904688946]",0
"[0.27830592566678863, 0.2783059256667886, 0.27830592566678863, 0.27830592566678863]",0
"[0.8129376505128896, 0.8129376505128896, 0.8129376505128895, 0.8129376505128896]",0
"[0.07215116278219819, 0.07215116278219819, 0.07215116278219819, 0.07215116278219819]",0
"[0.7413151148016895, 0.7413151148016895, 0.7413151148016894, 0.7413151148016895]",1
"[0.5266337551483028, 0.5266337551483028, 0.5266337551483028, 0.5266337551483029]",1
"[0.920171830112475, 0.9201718301124749, 0.9201718301124749, 0.920171830112475]",1
"[0.5384885388358889, 0.5384885388358889, 0.5384885388358889, 0.538488538835889]",1
"[0.03680237051816417, 0.036802370518164165, 0.03680237051816417, 0.03680237051816417]",0
"[0.13509425891411286, 0.13509425891411286, 0.13509425891411286, 0.13509425891411284]",0
"[0.690273875896316, 0.690273875896316, 0.690273875896316, 0.6902738758963161]",1
"[0.5248674740996857, 0.5248674740996856, 0.5248674740996856, 0.5248674740996857]",1
"[0.7225937344534886, 0.7225937344534886, 0.7225937344534885, 0.7225937344534886]",1
"[0.042076361174505264, 0.04207636117450526, 0.042076361174505264, 0.042076361174505264]",0
"[0.1394167646999917, 0.1394167646999917, 0.1394167646999917, 0.1394167646999917]",0
"[0.6420618736350318, 0.6420618736350318, 0.6420618736350318, 0.6420618736350319]",1
"[0.8440498242709704, 0.8440498242709704, 0.8440498242709704, 0.8440498242709705]",0
"[0.7262667862120142, 0.7262667862120142, 0.7262667862120141, 0.7262667862120142]",1
"[0.742248545069478, 0.742248545069478, 0.742248545069478, 0.742248545069478]",1
"[0.7308745839583612, 0.7308745839583612, 0.7308745839583611, 0.7308745839583612]",1
"[0.5219494994489325, 0.5219494994489325, 0.5219494994489325, 0.5219494994489327]",1
"[0.261397534428373, 0.261397534428373, 0.261397534428373, 0.261397534428373]",0
"[0.6815967022793095, 0.6815967022793095, 0.6815967022793095, 0.6815967022793096]",1
"[0.8396616055790037, 0.8396616055790037, 0.8396616055790037, 0.8396616055790038]",0
"[0.9761799852376212, 0.9761799852376212, 0.9761799852376212, 0.9761799852376213]",1
"[0.8427542055163463, 0.8427542055163463, 0.8427542055163462, 0.8427542055163463]",0
"[0.04706783750155876, 0.04706783750155876, 0.04706783750155876, 0.04706783750155876]",0
"[0.23699363235361406, 0.2369936323536141, 0.2369936323536141, 0.23699363235361406]",0
"[0.6912103030819572, 0.6912103030819572, 0.6912103030819572, 0.6912103030819572]",1
"[0.7888525181638805, 0.7888525181638805, 0.7888525181638805, 0.7888525181638806]",0
"[0.8336347306816116, 0.8336347306816116, 0.8336347306816116, 0.8336347306816116]",0
"[0.3936686236296593, 0.39366862362965926, 0.3936686236296593, 0.39366862362965926]",1
"[0.3384517279131905, 0.3384517279131905, 0.33845172791319056, 0.3384517279131905]",0
"[0.805750602928705, 0.805750602928705, 0.805750602928705, 0.805750602928705]",0
"[0.7914843237074768, 0.7914843237074768, 0.7914843237074768, 0.7914843237074769]",0
"[0.8615442956884878, 0.8615442956884877, 0.8615442956884877, 0.8615442956884878]",0
"[0.23630850769425765, 0.23630850769425765, 0.23630850769425765, 0.23630850769425762]",0
"[0.035500246258932826, 0.03550024625893282, 0.035500246258932826, 0.035500246258932826]",0
"[0.7968504147661212, 0.7968504147661212, 0.7968504147661212, 0.7968504147661213]",0
"[0.778907209721826, 0.778907209721826, 0.778907209721826, 0.7789072097218261]",0
"[0.17526881987661178, 0.17526881987661178, 0.17526881987661178, 0.17526881987661175]",0
"[0.07298196688742012, 0.07298196688742012, 0.07298196688742012, 0.07298196688742012]",0
"[0.209743389274338, 0.209743389274338, 0.209743389274338, 0.20974338927433797]",0
"[0.48491358862492784, 0.4849135886249278, 0.48491358862492784, 0.4849135886249278]",1
"[0.03365524129501352, 0.033655241295013516, 0.03365524129501352, 0.03365524129501352]",0
"[0.025846369804166765, 0.02584636980416677, 0.025846369804166765, 0.02584636980416677]",0
"[0.2116895584896762, 0.2116895584896762, 0.21168955848967622, 0.2116895584896762]",0
"[0.22304583047590615, 0.22304583047590618, 0.22304583047590618, 0.22304583047590615]",0
"[0.45569670957424613, 0.45569670957424613, 0.45569670957424613, 0.45569670957424613]",1
"[0.1694292888927938, 0.16942928889279382, 0.16942928889279382, 0.1694292888927938]",0
"[0.6860985845630077, 0.6860985845630077, 0.6860985845630077, 0.6860985845630078]",1
"[0.009032271834775972, 0.009032271834775972, 0.00903227183477597, 0.00903227183477597]",0
"[0.5072529066813871, 0.5072529066813871, 0.5072529066813871, 0.5072529066813871]",1
"[0.4742144456995764, 0.4742144456995763, 0.4742144456995764, 0.4742144456995763]",1
"[0.5862515150881656, 0.5862515150881656, 0.5862515150881656, 0.5862515150881656]",1
"[0.07970127599990702, 0.07970127599990702, 0.07970127599990702, 0.07970127599990702]",0
"[0.7006027167279621, 0.7006027167279621, 0.700602716727962, 0.7006027167279621]",1
"[0.49388504495596064, 0.49388504495596064, 0.49388504495596064, 0.49388504495596064]",1
"[0.5949316125274674, 0.5949316125274674, 0.5949316125274674, 0.5949316125274675]",1
"[0.3499969519152571, 0.3499969519152571, 0.3499969519152571, 0.3499969519152571]",0
"[0.3160190668299524, 0.31601906682995234, 0.3160190668299524, 0.31601906682995234]",0
"[0.6463109914812976, 0.6463109914812974, 0.6463109914812974, 0.6463109914812976]",1
"[0.5913288786951448, 0.5913288786951448, 0.5913288786951448, 0.5913288786951449]",1
"[0.5216248089830346, 0.5216248089830346, 0.5216248089830346, 0.5216248089830346]",1
"[0.398103915860581, 0.398103915860581, 0.398103915860581, 0.398103915860581]",1
"[0.46499088279112755, 0.4649908827911275, 0.46499088279112755, 0.4649908827911275]",1
"[0.17736118020671715, 0.17736118020671715, 0.17736118020671715, 0.17736118020671715]",0
"[0.0012747865207698834, 0.0012747865207698834, 0.0012747865207698831, 0.0012747865207698834]",0
"[0.04623608315409084, 0.04623608315409084, 0.04623608315409084, 0.04623608315409084]",0
"[0.14308689263622196, 0.14308689263622199, 0.14308689263622199, 0.14308689263622196]",0
"[0.4462904808678957, 0.4462904808678957, 0.4462904808678957, 0.4462904808678957]",1
"[0.5800188761967388, 0.5800188761967386, 0.5800188761967386, 0.5800188761967388]",1
"[0.5442885982187197, 0.5442885982187197, 0.5442885982187197, 0.5442885982187198]",1
"[0.7279590214610018, 0.7279590214610018, 0.7279590214610018, 0.7279590214610019]",1
"[0.7548803345320517, 0.7548803345320517, 0.7548803345320516, 0.7548803345320517]",0
"[0.5289039569695225, 0.5289039569695224, 0.5289039569695224, 0.5289039569695225]",1
"[0.5286522889654508, 0.5286522889654508, 0.5286522889654507, 0.5286522889654508]",1
"[0.7957392891983333, 0.7957392891983331, 0.7957392891983331, 0.7957392891983333]",0
"[0.9880538468656844, 0.9880538468656843, 0.9880538468656843, 0.9880538468656844]",1
"[0.8182643430661042, 0.8182643430661042, 0.8182643430661042, 0.8182643430661043]",0
"[0.2668712952430434, 0.2668712952430434, 0.2668712952430435, 0.2668712952430434]",0
"[0.14377230967780794, 0.14377230967780794, 0.14377230967780794, 0.1437723096778079]",0
"[0.11318459654395432, 0.11318459654395434, 0.11318459654395432, 0.11318459654395432]",0
"[0.9462985944747653, 0.9462985944747653, 0.9462985944747652, 0.9462985944747653]",1
"[0.8795036548509647, 0.8795036548509647, 0.8795036548509646, 0.8795036548509647]",1
"[0.8780645495171965, 0.8780645495171965, 0.8780645495171965, 0.8780645495171966]",1
"[0.5664393297371293, 0.5664393297371293, 0.5664393297371293, 0.5664393297371294]",1
"[0.714713814080865, 0.714713814080865, 0.714713814080865, 0.7147138140808651]",1
"[0.6398649866578678, 0.6398649866578678, 0.6398649866578678, 0.639864986657868]",1
"[0.546123881473507, 0.546123881473507, 0.546123881473507, 0.5461238814735071]",1
"[0.26422114271454383, 0.26422114271454383, 0.2642211427145439, 0.26422114271454383]",0
"[0.11430456667418576, 0.11430456667418576, 0.11430456667418576, 0.11430456667418576]",0
"[0.9241668678012753, 0.9241668678012753, 0.9241668678012753, 0.9241668678012754]",1
"[0.3334879548023854, 0.3334879548023854, 0.3334879548023854, 0.3334879548023854]",0
"[0.6552395407201461, 0.6552395407201461, 0.6552395407201461, 0.6552395407201462]",1
"[0.2015572716118345, 0.2015572716118345, 0.2015572716118345, 0.2015572716118345]",0
"[0.7094226459685388, 0.7094226459685388, 0.7094226459685388, 0.7094226459685388]",1
"[0.4344337236002603, 0.4344337236002602, 0.4344337236002603, 0.4344337236002602]",1
"[0.45288611229728953, 0.45288611229728953, 0.4528861122972896, 0.45288611229728953]",1
"[0.08420834806817944, 0.08420834806817944, 0.08420834806817944, 0.08420834806817944]",0
"[0.19478781894698247, 0.19478781894698247, 0.19478781894698247, 0.19478781894698247]",0
"[0.40037521411516147, 0.4003752141151614, 0.40037521411516147, 0.4003752141151614]",1
"[0.924562387862278, 0.924562387862278, 0.924562387862278, 0.9245623878622781]",1
"[0.9003421018276666, 0.9003421018276666, 0.9003421018276666, 0.9003421018276667]",1
"[0.4558406347267344, 0.4558406347267344, 0.4558406347267344, 0.4558406347267344]",1
"[0.651890887045289, 0.651890887045289, 0.6518908870452889, 0.651890887045289]",1
"[0.5731753777322571, 0.573175377732257, 0.573175377732257, 0.5731753777322571]",1
"[0.771405266476433, 0.771405266476433, 0.7714052664764329, 0.771405266476433]",0
"[0.38271130719562896, 0.38271130719562896, 0.382711307195629, 0.38271130719562896]",1
"[0.9029694485422626, 0.9029694485422626, 0.9029694485422626, 0.9029694485422626]",1
"[0.4049143020375679, 0.40491430203756784, 0.4049143020375679, 0.4049143020375679]",1
"[0.14103897440500582, 0.14103897440500582, 0.14103897440500582, 0.1410389744050058]",0
"[0.13072555673596759, 0.13072555673596759, 0.13072555673596759, 0.13072555673596759]",0
"[0.3187635857230342, 0.31876358572303415, 0.3187635857230342, 0.3187635857230342]",0
"[0.9783021685551391, 0.9783021685551391, 0.9783021685551391, 0.9783021685551391]",1
"[0.8204875444439262, 0.8204875444439262, 0.8204875444439262, 0.8204875444439262]",0
"[0.03691069813420666, 0.03691069813420666, 0.03691069813420666, 0.03691069813420666]",0
"[0.8245023179332202, 0.8245023179332202, 0.8245023179332202, 0.8245023179332202]",0
"[0.1416886477190312, 0.1416886477190312, 0.1416886477190312, 0.1416886477190312]",0
"[0.721766219648349, 0.7217662196483489, 0.7217662196483489, 0.721766219648349]",1
"[0.5677725927038061, 0.5677725927038061, 0.5677725927038061, 0.5677725927038062]",1
"[0.0933368867520296, 0.09333688675202961, 0.0933368867520296, 0.0933368867520296]",0
"[0.7949979540553488, 0.7949979540553488, 0.7949979540553488, 0.7949979540553488]",0
"[0.09438419989822174, 0.09438419989822175, 0.09438419989822174, 0.09438419989822175]",0
"[0.7908375011201894, 0.7908375011201894, 0.7908375011201894, 0.7908375011201895]",0
"[0.26564869895024545, 0.26564869895024545, 0.26564869895024545, 0.26564869895024545]",0
"[0.09933167269973031, 0.09933167269973033, 0.09933167269973031, 0.09933167269973031]",0
"[0.3889833445924857, 0.3889833445924856, 0.3889833445924857, 0.3889833445924857]",1
"[0.7380027165232945, 0.7380027165232945, 0.7380027165232945, 0.7380027165232946]",1
"[0.13840694957473734, 0.13840694957473734, 0.13840694957473737, 0.13840694957473734]",0
"[0.7296869273419926, 0.7296869273419926, 0.7296869273419926, 0.7296869273419926]",1
"[0.4763771239558848, 0.4763771239558847, 0.4763771239558848, 0.4763771239558848]",1
"[0.2743830332931259, 0.27438303329312586, 0.2743830332931259, 0.27438303329312586]",0
"[0.9975530531210267, 0.9975530531210267, 0.9975530531210267, 0.9975530531210268]",1
"[0.12300132990057103, 0.12300132990057104, 0.12300132990057103, 0.12300132990057103]",0
"[0.5410460792931835, 0.5410460792931835, 0.5410460792931834, 0.5410460792931835]",1
"[0.3303583685130068, 0.3303583685130068, 0.3303583685130068, 0.3303583685130068]",0
"[0.5593787374672184, 0.5593787374672184, 0.5593787374672184, 0.5593787374672184]",1
"[0.4830046250482979, 0.48300462504829783, 0.4830046250482979, 0.48300462504829783]",1
"[0.5149973078906216, 0.5149973078906215, 0.5149973078906215, 0.5149973078906216]",1
"[0.7956313270600777, 0.7956313270600777, 0.7956313270600776, 0.7956313270600777]",0
"[0.34266692942083027, 0.3426669294208302, 0.34266692942083027, 0.34266692942083027]",0
"[0.5032894462733765, 0.5032894462733765, 0.5032894462733765, 0.5032894462733766]",1
"[0.9119683888028716, 0.9119683888028716, 0.9119683888028716, 0.9119683888028717]",1
"[0.06149134526671911, 0.06149134526671911, 0.06149134526671911, 0.06149134526671911]",0
"[0.6079314381214675, 0.6079314381214675, 0.6079314381214674, 0.6079314381214675]",1
"[0.03456001810430765, 0.03456001810430765, 0.03456001810430765, 0.03456001810430765]",0
"[0.234758224017709, 0.234758224017709, 0.23475822401770902, 0.234758224017709]",0
"[0.5975229962278307, 0.5975229962278306, 0.5975229962278306, 0.5975229962278307]",1
"[0.331762022501444, 0.331762022501444, 0.331762022501444, 0.331762022501444]",0
"[0.8891129430157267, 0.8891129430157267, 0.8891129430157267, 0.8891129430157269]",1
"[0.6642779525817424, 0.6642779525817424, 0.6642779525817423, 0.6642779525817424]",1
"[0.647569696979443, 0.647569696979443, 0.647569696979443, 0.6475696969794431]",1
"[0.10196684063896627, 0.10196684063896627, 0.10196684063896627, 0.10196684063896627]",0
"[0.37141329236863374, 0.37141329236863374, 0.37141329236863374, 0.37141329236863374]",0
"[0.5697887143675604, 0.5697887143675604, 0.5697887143675604, 0.5697887143675604]",1
"[0.7168706446925827, 0.7168706446925827, 0.7168706446925827, 0.7168706446925828]",1
"[0.1487514328556636, 0.1487514328556636, 0.1487514328556636, 0.14875143285566358]",0
"[0.38718131981630793, 0.3871813198163079, 0.38718131981630793, 0.38718131981630793]",1
"[0.7836399277757417, 0.7836399277757417, 0.7836399277757415, 0.7836399277757417]",0
"[0.8318721775064211, 0.8318721775064211, 0.831872177506421, 0.8318721775064211]",0
"[0.9671132853953175, 0.9671132853953175, 0.9671132853953175, 0.9671132853953176]",1
"[0.19406877794900004, 0.19406877794900004, 0.19406877794900007, 0.19406877794900004]",0
"[0.7039504932561308, 0.7039504932561307, 0.7039504932561307, 0.7039504932561308]",1
"[0.6677709699824322, 0.6677709699824321, 0.6677709699824321, 0.6677709699824322]",1
"[0.5034336638080943, 0.5034336638080943, 0.5034336638080943, 0.5034336638080944]",1
"[0.17721674338532717, 0.17721674338532717, 0.17721674338532717, 0.17721674338532717]",0
"[0.5790468514746516, 0.5790468514746516, 0.5790468514746516, 0.5790468514746517]",1
"[0.6341454054837165, 0.6341454054837163, 0.6341454054837163, 0.6341454054837165]",1
"[0.31030474853593254, 0.3103047485359325, 0.31030474853593254, 0.3103047485359325]",0
"[0.5312108527605487, 0.5312108527605487, 0.5312108527605487, 0.5312108527605488]",1
"[0.8557793952687585, 0.8557793952687585, 0.8557793952687583, 0.8557793952687585]",0
"[0.6142697731888711, 0.6142697731888711, 0.6142697731888711, 0.6142697731888712]",1
"[0.44293853789295623, 0.4429385378929562, 0.44293853789295623, 0.4429385378929562]",1
"[0.16525078135496066, 0.16525078135496066, 0.16525078135496066, 0.16525078135496063]",0
"[0.567844591827829, 0.5678445918278289, 0.5678445918278289, 0.567844591827829]",1
"[0.7950699531793717, 0.7950699531793716, 0.7950699531793716, 0.7950699531793717]",0
"[0.2651796447585149, 0.2651796447585149, 0.2651796447585149, 0.2651796447585149]",0
"[0.3427748915590858, 0.3427748915590858, 0.34277489155908586, 0.3427748915590858]",0
"[0.170362280587238, 0.170362280587238, 0.170362280587238, 0.17036228058723799]",0
"[0.8501912399067827, 0.8501912399067827, 0.8501912399067826, 0.2744657774640841]",0
"[0.14442227537406285, 0.14442227537406285, 0.14442227537406285, 0.14442227537406285]",0
"[0.8081908981119563, 0.8081908981119563, 0.8081908981119563, 0.8081908981119563]",0
"[0.2613253891132354, 0.2613253891132354, 0.2613253891132354, 0.2613253891132354]",0
"[0.2564273289085181, 0.2564273289085181, 0.2564273289085181, 0.2564273289085181]",0
"[0.2009442922676157, 0.2009442922676157, 0.2009442922676157, 0.20094429226761568]",0
"[0.6042952996194206, 0.6042952996194206, 0.6042952996194206, 0.6042952996194206]",1
"[0.7796799759544855, 0.7796799759544853, 0.7796799759544853, 0.7796799759544855]",0
"[0.24323248436741862, 0.24323248436741862, 0.24323248436741862, 0.2432324843674186]",0
"[0.5635575373872811, 0.5635575373872811, 0.5635575373872811, 0.5635575373872812]",1
"[0.21716989790451116, 0.21716989790451116, 0.2171698979045112, 0.21716989790451116]",0
"[0.751353985557195, 0.7513539855571949, 0.7513539855571949, 0.751353985557195]",0
"[0.31743193085861987, 0.31743193085861987, 0.31743193085861987, 0.31743193085861987]",0
"[0.7036983866787148, 0.7036983866787148, 0.7036983866787146, 0.7036983866787148]",1
