sequence,label
"[0.0682965050844648, 0.06829754862093028, 0.06831230695777615, 0.06829650508446482]",0
"[0.013734471157738572, 0.013735575805354035, 0.007762809427564606, 0.7717539795533379]",0
"[0.43443029257473254, 0.4344309260301362, 0.4344398847474723, 0.4344302925747326]",1
"[0.001124672030659433, 0.0011257908016363328, 0.001141613151383504, 0.18260296053231598]",0
"[0.11947828274149248, 0.10159141954123867, 0.10160565049709372, 0.776244987457243]",0
"[0.08754649332412988, 0.08754751530001861, 0.08756196871387958, 0.7818752278064881]",0
"[0.5820172158503074, 0.5820176840038345, 0.5820243049199927, 0.5820172158503075]",1
"[0.1334532407482965, 0.13345421130722138, 0.024477721983357247, 0.1674550091186597]",0
"[0.048645545425133704, 0.04870469256038845, 0.01574466137849908, 0.17145960316949826]",0
"[0.946998330512453, 0.9469983898759471, 0.9469992294311231, 0.9469983305124532]",1
"[0.5881929117341261, 0.5881933729706845, 0.5881998960628027, 0.5881929117341262]",1
"[0.28178962536853047, 0.281790429786159, 0.28180180635680924, 0.2817896253685305]",1
"[0.21663688981862203, 0.21663776720931086, 0.21665017581002532, 0.21663688981862206]",1
"[0.15454216136075555, 0.0055321513596612, 0.005547903911853065, 0.19737954136933825]",0
"[0.37903255484716203, 0.37903325034972957, 0.3790430865763574, 0.37903255484716214]",1
"[0.30744603606310705, 0.30744681174476934, 0.30745778191364764, 0.3074460360631071]",1
"[0.7005940329180574, 0.7005943682619158, 0.7005991109017576, 0.7005940329180576]",1
"[0.8961946436234504, 0.8961947598886306, 0.8961964041825762, 0.8961946436234506]",1
"[0.6196133265875412, 0.6196137526322721, 0.6196197780198428, 0.6196133265875413]",1
"[0.003714665793681804, 0.0037157816637863215, 0.11946969629090126, 0.8038342531995313]",0
"[0.5326831708167048, 0.5326836942258741, 0.5326910966014329, 0.5326831708167049]",1
"[0.7451089007014919, 0.7451091861873342, 0.7451132237043371, 0.745108900701492]",1
"[0.21495636195718854, 0.21495724123012006, 0.21496967645067272, 0.2149563619571886]",1
"[0.06124478425145548, 0.06124583568606437, 0.07082593591478174, 0.146420010041886]",0
"[0.0948340608740537, 0.08581530790682435, 0.0858297887591665, 0.09480638008570487]",0
"[0.21178875174364964, 0.2117896345644017, 0.21180211996042195, 0.2117887517436497]",1
"[0.6698329968437501, 0.6698333666409114, 0.6698385965406322, 0.6698329968437502]",1
"[0.9522511201119007, 0.9522511735921096, 0.952251929942233, 0.9522511201119009]",1
"[0.03746282694131129, 0.037463905012441144, 0.03747915175982827, 0.15721279742047053]",0
"[0.5904187351255763, 0.5904191938691443, 0.5904256817038532, 0.5904187351255764]",1
"[0.19352775167036756, 0.07439419542518684, 0.07440885719003483, 0.19349975087290489]",0
"[0.17531971310542924, 0.05144812762077171, 0.050882026160941375, 0.7737615567291358]",0
"[0.9933580508372878, 0.9933580582764746, 0.9933581634860434, 0.993358050837288]",1
"[0.1080846782516366, 0.016224603905162848, 0.01624018708695524, 0.15425351314005423]",0
"[0.07464388585786924, 0.06586996220216586, 0.06588475899242359, 0.80075640554243]",0
"[0.07212301406344053, 0.11452249333541767, 0.09999907198930931, 0.7990021155802519]",0
"[0.00137587918503919, 0.036327393917497584, 0.03634265866742785, 0.8077591649810189]",0
"[0.5761408884925042, 0.576141363227698, 0.5761480772258497, 0.5761408884925043]",1
"[0.35286940972078884, 0.35287013452688065, 0.3528803851820373, 0.3528694097207889]",1
"[0.9652058890637205, 0.9652059280341911, 0.9652064791786402, 0.9652058890637207]",1
"[0.0006790593396099921, 0.0006801786096867611, 0.0006960080180123674, 0.7941499773913563]",0
"[0.029086748390594164, 0.029087835843188675, 0.029103215269039896, 0.029083868308569436]",0
"[0.34881409422540355, 0.34881482357357296, 0.3488251384655951, 0.34881409422540355]",1
"[0.8739712907023591, 0.8739714318583758, 0.8739734281738926, 0.8739712907023593]",1
"[0.022367677031441855, 0.022368772009602186, 0.022864583400000766, 0.022848010711345065]",0
"[0.7157810254436046, 0.7157813437775659, 0.7157858458529442, 0.7157810254436047]",1
"[0.045062243372691255, 0.04506331293224183, 0.04507843930362078, 0.19043022345276397]",0
"[0.551543227951132, 0.5515437302364593, 0.5515508338656062, 0.5515432279511321]",1
"[0.823923145331179, 0.8239233425426521, 0.8239261316290364, 0.8239231453311793]",1
"[0.5432274711183774, 0.5432279827176072, 0.5432352180697122, 0.5432274711183775]",1
"[0.022724967207066057, 0.022726061785050444, 0.11551589074306136, 0.18805751587805225]",0
"[0.3597670461654748, 0.3597677632460024, 0.3597779046414615, 0.35976704616547484]",1
"[0.07063673173411979, 0.1406518482345677, 0.091435133332736, 0.7894368831624327]",0
"[0.823182484237151, 0.8231826822781872, 0.8231854830967653, 0.8231824842371512]",1
"[0.49851211762510994, 0.49851267930690585, 0.4985206229575765, 0.49851211762511005]",1
"[0.937601262883967, 0.9376013327724648, 0.93760232117874, 0.9376012628839672]",1
"[0.8720413157366721, 0.8720414590543198, 0.872043485940958, 0.8720413157366723]",1
"[0.7633583804466751, 0.7633586454925407, 0.7633623939347782, 0.7633583804466753]",1
"[0.60438329283618, 0.6043837359390154, 0.6043900025728297, 0.6043832928361801]",1
"[0.9763508464721075, 0.9763508729598843, 0.976351247566372, 0.9763508464721077]",1
"[0.06449223673890232, 0.06449328453626492, 0.0645081031333481, 0.06449223673890234]",0
"[0.03499187656864467, 0.034992957407314666, 0.03500824329496276, 0.09863768920138848]",0
"[0.8947701230531045, 0.8947702409137915, 0.8947719077723776, 0.8947701230531048]",1
"[0.6179782400202758, 0.6179786678963537, 0.617984719183965, 0.6179782400202759]",1
"[0.08092918486318491, 0.08093021425066191, 0.07238883391936675, 0.7719751058510148]",0
"[0.961606746560142, 0.9616067895617625, 0.9616073977172217, 0.9616067465601422]",1
"[0.7187244692728849, 0.7187247843100988, 0.7187292397608421, 0.718724469272885]",1
"[0.6718415340468896, 0.6718419015944277, 0.6718470996785884, 0.6718415340468897]",1
"[0.38022858891021216, 0.3802292830731849, 0.3802391003544361, 0.3802285889102123]",1
"[0.09015680766588233, 0.09015782671813902, 0.0901722387841908, 0.09015680766588234]",0
"[0.7452633050989292, 0.7452635904118338, 0.7452676254830456, 0.7452633050989292]",1
"[0.01549964142978792, 0.0378479155189686, 0.03371606840910807, 0.8069252212303009]",0
"[0.31352876929934964, 0.3135295381681643, 0.31354041198554605, 0.3135287692993497]",1
"[0.8395963917052357, 0.8395965713621926, 0.8395991121817724, 0.8395963917052359]",1
"[0.004349563875579177, 0.028180131008384394, 0.02819552481244584, 0.11502567593125054]",0
"[0.08531810985976881, 0.08531913433151532, 0.09569198237163692, 0.17400463565202337]",0
"[0.1499874716431924, 0.08627340044023606, 0.0862878740363089, 0.19237859894249792]",0
"[0.14040431871499698, 0.0968671302846846, 0.09688143607414357, 0.1814350872712855]",0
"[0.03179546553485843, 0.03179654995360673, 0.03181188647293216, 0.03179546553485844]",0
"[0.6654738326947551, 0.6654742073743138, 0.665479506323913, 0.6654738326947552]",1
"[0.29458774985911595, 0.2945885399424528, 0.29459971378870287, 0.294587749859116]",1
"[0.2814390553842973, 0.28143986019457495, 0.2814512423183115, 0.28143905538429737]",1
"[0.07925569720225632, 0.011176945801237122, 0.011192608938854976, 0.8056875859824489]",0
"[0.005572958717864285, 0.005574072506623781, 0.005589824394777028, 0.005572958717864286]",0
"[0.7644873726003716, 0.7644876363817316, 0.7644913669405472, 0.7644873726003718]",1
"[0.6045786584001912, 0.6045791012842112, 0.6045853648234029, 0.6045786584001913]",1
"[0.07017783866484519, 0.07017888009415939, 0.01872181567531658, 0.07016743836864475]",0
"[0.4917653654776088, 0.49176593471597385, 0.49177398523630994, 0.4917653654776089]",1
"[0.39118986108724374, 0.3911905429732558, 0.3912001866261499, 0.39118986108724385]",1
"[0.03502851761218159, 0.0006374574408355813, 0.000653287525872298, 0.06267138488104143]",0
"[0.22144166665866644, 0.22144253866785796, 0.22145487116011575, 0.22144166665866646]",1
"[0.015401558636389964, 0.016852781092090683, 0.016868354323441803, 0.19141649154167914]",0
"[0.13694822028531373, 0.1369491869297544, 0.0746203796267733, 0.806450807719004]",0
"[0.026638838674125438, 0.07903240232652767, 0.07904699062133196, 0.07902673068128982]",0
"[0.07657786093747951, 0.07657889519857264, 0.024421561336386594, 0.19169985961200178]",0
"[0.803652168013745, 0.0012294736383987467, 0.0012452943457908635, 0.8036224071661563]",0
"[0.18409420300290152, 0.18409511684239682, 0.1836366754945017, 0.8034129612011351]",0
"[0.18332026096103216, 0.03306106455072611, 0.03307638103990958, 0.18329226016356948]",0
"[0.06161727485998801, 0.06304604493978956, 0.06306088646141203, 0.06303907535286607]",0
"[0.07436291785590055, 0.07167124092515172, 0.07168594582209586, 0.7908006020011452]",0
"[0.36702741294072055, 0.6521260021674194, 0.6521315125550247, 0.6521256125374452]",1
"[0.0603444386096116, 0.021284262337417554, 0.0212997653732971, 0.10390359917450452]",0
"[0.032911177310329796, 0.10986060578617432, 0.10987470575661032, 0.1098596088016587]",0
"[0.9686762278989706, 0.9686762629825553, 0.9686767591562655, 0.9686762278989708]",1
"[0.6647354116645242, 0.6647357871711371, 0.664741097817447, 0.6647354116645243]",1
"[0.6966036792727857, 0.6966040190859623, 0.6966088249336633, 0.6966036792727858]",1
"[0.06757632457372387, 0.06757736891681357, 0.025368612246413076, 0.18187445978461467]",0
"[0.5632947626348398, 0.5632952517580881, 0.5633021692409897, 0.5632947626348399]",1
"[0.1051930758988016, 0.05377891139101566, 0.05379389970572461, 0.16150395963277034]",0
"[0.11294337662736635, 0.0840842205442741, 0.08409872881735597, 0.1560057230429923]",0
"[0.005638720590762425, 0.07348521055536081, 0.07349988671869499, 0.13419918199270317]",0
"[0.048495141141619715, 0.04849620685621959, 0.03375894890309136, 0.07064025183437225]",0
"[0.4593278016557911, 0.4593284072252217, 0.4593369715619124, 0.45932780165579123]",1
"[0.01720400997020395, 0.021064896335563743, 0.021080402846240787, 0.03748090745624436]",0
"[0.08742008972415535, 0.13500257367041563, 0.1466239291076633, 0.1860324982055489]",0
"[0.4039211036730326, 0.4039217712996628, 0.4039312132875771, 0.4039211036730327]",1
"[0.3449139831502401, 0.3449147168666535, 0.34492509353707757, 0.34491398315024013]",1
"[0.4037266981363629, 0.4037273659807333, 0.40373681104806325, 0.403726698136363]",1
"[0.4751026509234983, 0.47510323882461425, 0.47511155328509386, 0.4751026509234984]",1
"[0.053895134933442904, 0.053896194599884255, 0.01962966613375386, 0.1391417227562641]",0
"[0.01605565726511891, 0.016056759312934803, 0.016072345153416167, 0.016055657265118914]",0
"[0.41166340417375086, 0.41166406312876724, 0.4116733824773661, 0.41166340417375097]",1
"[0.9918823288087244, 0.9918823379007651, 0.991882466486014, 0.9918823288087246]",1
"[0.0376197914116594, 0.039079309209899986, 0.03909453036898985, 0.18844792699696092]",0
"[0.9865570571449874, 0.9865570722014956, 0.9865572851399249, 0.9865570571449876]",1
"[0.08059797543034027, 0.008052860326258527, 0.008068572949960384, 0.19062446898487673]",0
"[0.9500235366703244, 0.9500235926454949, 0.950024384280907, 0.9500235366703246]",1
"[0.597296531005203, 0.5972969820454288, 0.597303360934718, 0.5972965310052031]",1
"[0.39618984348674247, 0.396190519772621, 0.3962000842249703, 0.3961898434867426]",1
"[0.2626737209475726, 0.6643474565464113, 0.6643527733439489, 0.6643470806048557]",1
"[0.14186868042001835, 0.1418696415533929, 0.14188323449486137, 0.7826259691876026]",0
"[0.4957470788768064, 0.4957476436555304, 0.4957556311048703, 0.4957470788768065]",1
"[0.5708396175123067, 0.5708400981850864, 0.5708468961562437, 0.5708396175123068]",1
"[0.06477640483200962, 0.06255323145641266, 0.06256808078429063, 0.07746764627856603]",0
"[0.6523208180968993, 0.6523212075082375, 0.6523267148037546, 0.6523208180968995]",1
"[0.13308395023090255, 0.020659765251177273, 0.02067527817920462, 0.13305834950179382]",0
"[0.031317851932423035, 0.0313189368861132, 0.08045084679375507, 0.12621239452899619]",0
"[0.25882209125315886, 0.25882292139512936, 0.2588346617753036, 0.2588220912531589]",1
"[0.03369311958004564, 0.03369420187336326, 0.06456522379137808, 0.8049675654762649]",0
"[0.018347242529467237, 0.018348342010637415, 0.01836389155203068, 0.1662628151649759]",0
"[0.2854582098498165, 0.28545901015851793, 0.28547032861818566, 0.28545820984981657]",1
"[0.002301505546877975, 0.002302622999765274, 0.002318426708275679, 0.0023015055468779753]",0
"[0.03807884448549095, 0.059309302702521945, 0.059324203414823334, 0.7994104472095367]",0
"[0.053718809911706286, 0.17747109560917587, 0.07757449365816695, 0.1951985192538284]",0
"[0.7669408824763329, 0.7669411435096866, 0.7669448352045016, 0.7669408824763331]",1
"[0.003333214929961205, 0.0033343312273023794, 0.0033501185933661956, 0.003333214929961206]",0
"[0.09695860138096733, 0.09695961281500663, 0.10034019591905699, 0.800562640023988]",0
"[0.4018973660369847, 0.4018980359302631, 0.4019075099745149, 0.40189736603698484]",1
"[0.9181312683785234, 0.9181313600740117, 0.9181326568882074, 0.9181312683785237]",1
"[0.3694255612399841, 0.3694262675026789, 0.36943625590566803, 0.36942556123998416]",1
"[0.8641740516769917, 0.8641742038062162, 0.8641763553116132, 0.8641740516769919]",1
"[0.00963755447755152, 0.00963866371383921, 0.06714509351147725, 0.1393639690858396]",0
"[0.004733254803096792, 0.0028386376651265183, 0.002854432883066813, 0.780002374467625]",0
"[0.041550623361753344, 0.1221918231682819, 0.12220572780998437, 0.16306400406283572]",0
"[0.1094787979561658, 0.10947979536720126, 0.002267706123974548, 0.10946007742300504]",0
"[0.9502569833188849, 0.9502562390106994, 0.9502570269609506, 0.9502561832961005]",1
"[0.05788212848301919, 0.07483372745078307, 0.07484838225336356, 0.10903942544283664]",0
"[0.8693942003468258, 0.8693943466293239, 0.869396415446706, 0.869394200346826]",1
"[0.02053466482725428, 0.10457726123386737, 0.10459144489344517, 0.10457625833183731]",0
"[0.005626400239878832, 0.005627513968782186, 0.07348756657676696, 0.13970589882399853]",0
"[0.3659539423682786, 0.36595465251929293, 0.3659646959132969, 0.36595394236827866]",1
"[0.06962838301634831, 0.06962942506106969, 0.12625393444532482, 0.8024889348848657]",0
"[0.5135664663729623, 0.5135670111934263, 0.5135747163807327, 0.5135664663729624]",1
"[0.01586365179680317, 0.015864754059671075, 0.04465107438037686, 0.7953908127303467]",0
"[0.766863120261665, 0.7668633813821147, 0.766867074308696, 0.7668631202616653]",1
"[0.5976864621104409, 0.5976869127139319, 0.5976932854266481, 0.597686462110441]",1
"[0.7034353938400165, 0.7034357260014635, 0.7034404236336803, 0.7034353938400166]",1
"[0.14507869184114364, 0.08332307971946114, 0.017697963880543902, 0.7783444072487187]",0
"[0.06446135585941488, 0.017434237000724342, 0.01744980102170777, 0.06443447509385068]",0
"[0.8175938450727076, 0.8175940493731909, 0.8175969387167341, 0.8175938450727078]",1
"[0.027569585181785976, 0.03975084758318988, 0.039766058104989364, 0.08319980953057544]",0
"[0.0673374377702277, 0.06733848238087795, 0.04702054167664011, 0.774200769237908]",0
"[0.10289045032002511, 0.022781903312874642, 0.022797382625847847, 0.10287044975040892]",0
"[0.02058426623990251, 0.02058536321553758, 0.020600877322106748, 0.020584266239902515]",0
"[0.8569687264693299, 0.8569688866687394, 0.8569711523076746, 0.85696872646933]",1
"[0.0011326722585059221, 0.0011337910205223216, 0.01666899202678815, 0.8011706573403212]",0
"[0.4929301986520576, 0.49293076658577384, 0.4929387986549605, 0.49293019865205767]",1
"[0.6391068417628534, 0.63910724597425, 0.639112962581329, 0.6391068417628535]",1
"[0.08193737357639946, 0.05697067871776972, 0.032099409785200726, 0.08191449292475851]",0
"[0.2581566323008879, 0.2581574631881928, 0.2581692141093465, 0.258156632300888]",1
"[0.22876891533870883, 0.22876977914115731, 0.22878199556858894, 0.22876891533870888]",1
"[0.6556042716096554, 0.655604657343425, 0.6556101126284976, 0.6556042716096555]",1
"[0.15885140408798842, 0.08280082543058379, 0.08281535403287846, 0.7722570338803251]",0
"[0.023429307266670953, 0.02343040105577289, 0.02344587009642351, 0.02342130703882447]",0
"[0.9325864000606737, 0.9325864755659716, 0.9325875434085001, 0.932586400060674]",1
"[0.32128707025576086, 0.3212878304350407, 0.3212985813596573, 0.3212870702557609]",1
"[0.0006648189340432416, 0.006934749734752743, 0.036669382431285605, 0.15068381147495083]",0
"[0.686747878579582, 0.6867482294315573, 0.6867531913967649, 0.686747878579582]",1
"[0.8388173295175446, 0.8388175100470749, 0.8388200632071282, 0.8388173295175448]",1
"[0.5376620326146888, 0.5376625504473803, 0.537669873956948, 0.5376620326146889]",1
"[0.02221935280716795, 0.022220447951455956, 0.030436830632288882, 0.1156749744232716]",0
"[0.6356821042263283, 0.6356825122735359, 0.6356882831290217, 0.6356821042263284]",1
"[0.4669281781145127, 0.4669287751712887, 0.4669372191167642, 0.46692817811451276]",1
"[0.026269708161288433, 0.026270798769054325, 0.026286222817286854, 0.7917886301401866]",0
"[0.08685415360629471, 0.18394087262227496, 0.005065178350854602, 0.18429756879475928]",0
"[0.11052906786785288, 0.010896298122716638, 0.010911965705844932, 0.8071274669902601]",0
"[0.0007019399912509508, 0.09136201966485805, 0.0913764126562738, 0.1720813808777274]",0
"[0.6547087261045195, 0.6547091128413275, 0.6547145823119883, 0.6547087261045196]",1
